SubjectEntity,Relation,ObjectEntity
ZIF-8,hasOrganicLinkers,CC1=NC=C[N]1
JUC-62,hasOrganicLinkers,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
JUC-63,hasOrganicLinkers,[O-]C(=O)c1cc(N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
Δ-Fe-HAF-1,hasOrganicLinkers,[O]NC(=O)c1cc(cc(c1)C(=O)N[O])c1cc(cc(c1)C(=O)N[O])C(=O)N[O]
Λ-Fe-HAF-1,hasOrganicLinkers,[O]NC(=O)c1cc(cc(c1)C(=O)N[O])c1cc(cc(c1)C(=O)N[O])C(=O)N[O]
NKU-102,hasOrganicLinkers,[O-]C(=O)C1=CN=N[CH]1
NKU-103,hasOrganicLinkers,[O-]C(=O)C1=CN=N[CH]1
UMCM-150N2,hasOrganicLinkers,[O-]C(=O)c1cnc(nc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
SBMOF-1 acetylene,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
SBMOF-1 ethylene,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
SBMOF-1 ethane,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
SBMOF-2 acetylene,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
SBMOF-2 ethylene,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
SBMOF-2 ethane,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
CH4@DUT49cp,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-]
CH4@DUT49ip,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-]
UTSA-74a,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
NJU-Bai2,hasOrganicLinkers,O=C(c1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-]
FJU-22,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-]
FJU-21,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-]
HLJU-3,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C1=N[N][N][N]1)C(=O)[O-]
HLJU-2,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C1=NN=N[N]1)C(=O)[O-]
TPMOF-1,hasOrganicLinkers,[CH]1C=NN=N1
TPMOF-2,hasOrganicLinkers,N1=CC=N[N]1
TPMOF-5,hasOrganicLinkers,[CH]1C=NN=N1
truMOF-2,hasOrganicLinkers,CCC1(CC)c2cc(ccc2-c2c1c1-c3ccc(cc3C(c1c1-c3c(C(c21)(CC)CC)cc(cc3)c1ccc(cc1)C(=O)[O-])(CC)CC)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
UTSA-20,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
NU-GRH-1,hasOrganicLinkers,C1=CC(=C2C=C[N]C=C2)C=C[N]1
NKB-1,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
"catena-[(μ8-4,4'-(Hexafluoroisopropylidene)diphthalato)-aqua-di-cadmium(ii) hydrate]",hasOrganicLinkers,[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-]
CAU-10-H Hydrated,hasOrganicLinkers,[O-]C(=O)c1cccc(c1)C(=O)[O-]
CAU-10-H dry,hasOrganicLinkers,[O-]C(=O)c1cccc(c1)C(=O)[O-]
ZJNU-61(Ho),hasOrganicLinkers,[O-]C(=O)C
Zn-MOF-74,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
Ni-MOF-74,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
Co-MOF-74,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
Mn-MOF-74,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
MMPF-18,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C=C1[N]2=C(C=C1)C(=c1n4c(=C3)cc1)c1ccc(cc1)C(=O)[O-]
Δ-MOF-520 unknown solvate,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
Λ-MOF-520 trimesate unknown solvate,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
"Λ-MOF-520 3-(t-butoxycarbonylamino)propan-1,2-diolato unknown solvate",hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
Λ-MOF-520 unknown solvate,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
Λ-MOF-520 methanolate unknown solvate,hasOrganicLinkers,C[O]
NOTT-300 (In) Desolvated|MFM-300(In),hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
MFM-300(In),hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
Cd-PAA-1,hasOrganicLinkers,[O-]C(=O)C=Cc1ccncc1
Mn-FPAA-1,hasOrganicLinkers,[O-]C(=O)C=Cc1c(F)cncc1F
Mn-INA-1,hasOrganicLinkers,[O-]C(=O)c1ccncc1
JLU-31,hasOrganicLinkers,C1CN2CCN1CC2
NOTT-300 (In) 1.09 CD4|MFM-300(In) 1.09CD4 per In,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
catena-(bis(tetrabutylammonium) tris(μ2-chloranilato)-di-manganese(ii) methanol solvate),hasOrganicLinkers,Cl[C]1C(=O)C(=O)[C](C(=O)C1=O)Cl
URJC-1,hasOrganicLinkers,N1=NN=C([N]1)c1[nH]cnc1C1=NN=N[N]1
Ubbp-3,hasOrganicLinkers,Fc1cc(c(cc1P(=O)([O])[O])F)P(=O)([O])[O]
"catena-[hexakis(μ4-Terephthalato-O,O',O'',O''')-tetrakis(μ3-hydroxo)-dodecakis(μ3-isonicotinato)-octa-nickel(ii)-tetra-nickel(iii) dimethylformamide solvate hexadecahydrate]",hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
MIL-141(Cs),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MIL-141(Rb),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MIL-141(Na),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MIL-141(Li),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
GWMOF-7,hasOrganicLinkers,[O-]C(=O)CCCCC(=O)[O-]
GWMOF-8,hasOrganicLinkers,[O-]C(=O)CCCCC(=O)[O-]
FIR-2,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
IPM-MOF-110,hasOrganicLinkers,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1
MAF-23,hasOrganicLinkers,CC1=NC(=N[N]1)CC1=[N]=C(N=N1)C
SION-10,hasOrganicLinkers,NC1=C2N=C[N]C2=N[CH]N1
HPU-1,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])Cn1nc(nc1c1ccncc1)c1ccncc1
MMCF-1,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)CN1CCN(CCN(CCN(CC1)Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-]
MTAF-3,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
PCN-111,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#CC#Cc1ccc(cc1)C(=O)[O-]
Zn-Pd-2,hasOrganicLinkers,[O-]C(=O)c1cncc(c1)C(=O)[O-]
BMOF-2-dioxole,hasOrganicLinkers,[O-]C(=O)c1ccc(c2c1OCO2)C(=O)[O-]
CAU-10-Br,hasOrganicLinkers,Brc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
MIL-96,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
BMM-9,hasOrganicLinkers,C1CN2CCN1CC2
MIL-160.4H2O,hasOrganicLinkers,[O-]C(=O)c1ccc(o1)C(=O)[O-]
MIL-160,hasOrganicLinkers,[O-]C(=O)c1ccc(o1)C(=O)[O-]
MIL-160.2.3N2,hasOrganicLinkers,[O-]C(=O)c1ccc(o1)C(=O)[O-]
"catena-[pentakis(μ-isonicotinato)-bis(μ-iodo)-tetrakis(N,N-dimethylformamide)-di-copper(i)-sodium(i)-di-strontium(ii)]",hasOrganicLinkers,[O-]C(=O)c1ccncc1
"catena-[tetrakis(μ-isonicotinato)-bis(μ-iodo)-(μ-nitrato)-tetrakis(N,N-dimethylformamide)-di-copper(i)-sodium(i)-di-strontium(ii) N,N-dimethylformamide solvate hemihydrate]",hasOrganicLinkers,[O-]C(=O)c1ccncc1
"catena-((μ4-Muconato-O,O',O'',O''')-(μ2-muconato-O,O')-diaqua-tris(1,10-phenanthroline)-tri-copper(ii) bis(tetrafluoroborate) pentahydrate)",hasOrganicLinkers,[O-]C(=O)C=CC=CC(=O)[O-]
JUST-3|LMOF-311,hasOrganicLinkers,O=CN(C)C
U-IHEP-4,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Co]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])([O])[O]
FMOF-1,hasOrganicLinkers,FC(C1=NN=C([N]1)C(F)(F)F)(F)F
IRMOF-9,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
BUT-36,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=Nc2c([N]1)c(ccc2c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
FJI-H22,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]
FJI-H22-MeOH,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]
FJI-H22(Recover),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc([N][N]c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-]
ZJNU-97,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc(c(c1C)C)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
CMP-46,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
EHU-30,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
UNLPF-2,hasOrganicLinkers,O=C=O
InOF-8,hasOrganicLinkers,[O-]C(=O)c1cccnc1
MUF-17,hasOrganicLinkers,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
IMP-32-Zr,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(O[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])C)C
catena-(bis(oxonium)) bis(μ6-5-phosphonoisophthalato)-tri-zinc(ii)|catena-(bis(μ6-5-phosphonoisophthato)-tri-zinc(ii) bis(oxonium)),hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)P(=O)([O])[O])C(=O)[O-]
hemikis(Cobaltocene) MIL-47(V),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
MesoMOF-2,hasOrganicLinkers,[O-]C(=O)c1cc2c(s1)c1cc(sc1c1c2sc(c1)C(=O)[O-])C(=O)[O-]
FJI-C2,hasOrganicLinkers,[O-]C(=O)c1cc(NC2=NC(=[N]=C([N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
YZU-103,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1cccc(c1)C(=O)[O-])c1cccc(c1)C(=O)[O-]
MOF-545,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)[CH]1=C2C=CC3=[N]2[Fe]24(n5c1ccc5[CH](=C1[N]2=C(C=C1)[CH](=c1n4c(=[CH]3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])Cl
"catena-((μ4-15,35,55,75-tetrakis(Pyrid-4-yl)-12,14,16,32,34,36,52,54,56,72,74,76-dodecamethyl-1,3,5,7-(1,3)benzenacyclo-octaphane-N,N',N'',N''')-di-silver bis(hexafluorophosphate) 1,2-dichlorobenzene solvate decahydrate)",hasOrganicLinkers,Cc1c2Cc3c(C)c(Cc4c(c(Cc5c(c(Cc1c(c(c2C)c1ccncc1)C)c(C)c(c5C)c1ccncc1)C)c(c(c4C)c1ccncc1)C)C)c(c(c3C)c1ccncc1)C
UTSA-85,hasOrganicLinkers,[N]([CH]c1ccncc1)[N][CH]c1ccncc1
SNNU-35,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
SNNU-36,hasOrganicLinkers,[O-]C(=O)c1ccc(o1)C(=O)[O-]
NJU-Bai50,hasOrganicLinkers,[O-]C(=O)c1cc(nc(c1)n1[n-]cc(c1)C(=O)[O-])n1[n-]cc(c1)C(=O)[O-]
SCU-101-Re,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
SCU101.TcO4,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
HNU-25,hasOrganicLinkers,[N]1[N][N]C=N1
AUBM-2(Ce),hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
Zn-DBDA,hasOrganicLinkers,O=C1C(=O)C(=C1Nc1cccc(c1)C(=O)[O-])Nc1cccc(c1)C(=O)[O-]
TIF-5Co,hasOrganicLinkers,C1=C[N]C=N1
TIF-5Zn,hasOrganicLinkers,C1=C[N]C=N1
ZIF-9,hasOrganicLinkers,c1ccc2c(c1)N=C[N]2
ZIF-9,hasOrganicLinkers,c1ccc2c(c1)N=C[N]2
ZIF-9,hasOrganicLinkers,c1ccc2c(c1)N=C[N]2
Co-ZIF-9,hasOrganicLinkers,c1ccc2c(c1)N=C[N]2
ZIF-9,hasOrganicLinkers,c1ccc2c(c1)N=C[N]2
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
MOF-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-24,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-25,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-27,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-28,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-31-activated,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-S-32,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-22,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
-MOF-520-R-32,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
Δ-MOF-520-17,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
Δ-MOF-520-21,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
"-MOF-520 N,N-dimethylformamide solvate",hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
Mg-CUK-1L Dehydrated,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccnc(c1)C(=O)[O-]
Mg-CUK-1L incl. o-Xylene,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccnc(c1)C(=O)[O-]
Mg-CUK-1L incl. AzB,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccnc(c1)C(=O)[O-]
Mg-CUK-1L,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccnc(c1)C(=O)[O-]
SIFSIX-23-Cu-γ1,hasOrganicLinkers,c1ncn(c1)c1ccc(cc1)n1cncc1
SIFSIX-23-Cu-γ2,hasOrganicLinkers,c1ncn(c1)c1ccc(cc1)n1cncc1
DUT-159,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2Cc1ccc(cc1)Cn1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-]
NOTT-114,hasOrganicLinkers,[O-]C(=O)c1cc(C#Cc2c(N)c(C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])c(c(c2N)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])N)cc(c1)C(=O)[O-]
catena-((μ4-Squarato)-diaqua-cadmium(ii)),hasOrganicLinkers,O=C1C(=O)C(=O)C1=O
JUC-141,hasOrganicLinkers,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
UTSA-16,hasOrganicLinkers,[O-]C(=O)C(CC(=O)[O-])(CC(=O)[O-])[O]
Co6-MOF,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
SCU-100,hasOrganicLinkers,c1ncn(c1)c1ccc(cc1)C(c1ccc(cc1)n1cncc1)(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1
FJI-Y1,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
FJI-Y2,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
NU-125,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1[N]N=C([CH]1)c1cc(cc(c1)C1=CN([N][N]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C1=CN([N][N]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
"catena-[bis(μ3-2,4,6-tris(Pyridin-4-yl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii) tangeritin clathrate unknown solvate]",hasOrganicLinkers,n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1
"catena-[bis(μ3-2,4,6-tris(Pyridin-4-yl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii) hemikis(nobiletin) clathrate unknown solvate]",hasOrganicLinkers,n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1
"catena-[octakis(μ3-2,4,6-tris(Pyridin-4-yl)-1,3,5-triazine)-tetracosakis(iodo)-dodeca-zinc(ii) pentakis(santonin) clathrate cyclohexane unknown solvate]",hasOrganicLinkers,n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1
"catena-[bis(bis(μ3-2,4,6-tris(Pyridin-4-yl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii)) guaiazulene clathrate unknown solvate]",hasOrganicLinkers,[N]1[CH][CH][C]([CH][CH]1)C1=[N]=C(N=C([N]1)c1ccncc1)c1ccncc1
"catena-[bis(μ3-2,4,6-tris(Pyridin-4-yl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii) guaiazulene clathrate unknown solvate]",hasOrganicLinkers,n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1
catena-(tris(μ4-Terephthalato)-(μ3-oxo)-triaqua-tri-chromium(iii) fluoride tetracosakis(methanol) clathrate)|MIL88B_Methanol,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
BUT-43,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])c(cc1C#Cc1ccc(cc1)C(=O)[O-])C#Cc1ccc(cc1)C(=O)[O-]
MOF-X1,hasOrganicLinkers,[O-][n+]1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
D-ZIF-7,hasOrganicLinkers,[C]1=[C]C2=C([C]=[C]1)[N]C=N2
D-ZIF-7 CO2,hasOrganicLinkers,[C]1=[C]C2=C([C]=[C]1)[N]C=N2
D-ZIF-7 CO2,hasOrganicLinkers,[C]1=[C]C2=C([C]=[C]1)[N]C=N2
D-ZIF-7 CO2,hasOrganicLinkers,[C]1=[C]C2=C([C]=[C]1)[N]C=N2
TMU-41,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
MOF-519,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
JLU-MOF60,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1nc(c2ccc(cc2)C(=O)[O-])c(nc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
α-NOTT-220,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
β-NOTT-220,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
InOF-22,hasOrganicLinkers,[O-]C(=O)C(=O)[O-]
CPM-72,hasOrganicLinkers,N1=CC=N[N]1
CPM-73,hasOrganicLinkers,N1=CC=N[N]1
